data_source,CHEMid,Smiles,ActivityValue_pIC50,PCA_0,PCA_1
CHEMBL4739695,CHEMBL5076541,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CC(CO)(CO)C6)nc5c4)c3)c3ncnc(N)c23)n1,7.0,-21035.94037410083,-2228.8193199615857
CHEMBL4739695,CHEMBL5076559,CNc1ccc2cc(CC[C@H]3C[C@@H](n4cc(C)c5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,7.0,-4056.15871465637,4756.616399957352
CHEMBL4739695,CHEMBL5076685,Nc1ccc2ccc(OC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,7.0,14529.20560046262,2552.7577495810046
CHEMBL4739695,CHEMBL5076932,CNc1nc2cc(CC[C@H]3O[C@@H](n4cc(-n5cccn5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)ccc2s1,7.0,-3340.204909378686,-4232.822046021533
CHEMBL4739695,CHEMBL5077723,CC1(C)CCN(Cc2ccc(N3CCOC4(CCN(c5cc(NCc6ccccc6)ncn5)CC4)C3)cn2)CC1,6.552841968657781,-38454.00746778326,18369.56554294826
CHEMBL4739695,CHEMBL5083998,CC(C)Nc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)CC(=O)N3)ncn1,6.481486060122113,-35327.1331905917,19339.86128137197
CHEMBL4739695,CHEMBL5094039,CNc1cc(N2CC3(CN(c4ccc(CN5CCC(C)(C)CC5)cc4)CC(=O)N3)C2)ncn1,6.356547323513812,-9804.942878076277,14413.873618404137
CHEMBL4739695,CHEMBL418052,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,6.229147988357856,29521.167301589143,1331.4435201915164
CHEMBL4739695,CHEMBL5091512,CC1(C)CCN(Cc2ccc(NCC3(O)CCN(c4cc(NCc5ccccc5)ncn4)CC3)cn2)CC1,6.102372908709558,-25114.632670652543,17629.7894455183
CHEMBL4739695,CHEMBL5076504,CN(C)c1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)CC(=O)N3)ncn1,6.013228265733755,-31366.272101028313,19071.342043051223
CHEMBL4739695,CHEMBL5086334,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(Nc4ccccc4)nc3c2)[C@@H](O)[C@H]1O,6.0,-10617.820035485547,2985.4314236982405
CHEMBL4739695,CHEMBL5086678,CN(C)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,6.0,-1181.933047747291,-4019.3156290928864
CHEMBL4739695,CHEMBL5086398,Cn1ccc(-c2cn(-c3cncc(COc4ccc(C(=O)N5CCC(F)(F)CC5)c(N)c4)c3)c3ncnc(N)c23)n1,6.0,-17744.698813900242,-3323.1257612056747
CHEMBL4739695,CHEMBL5085962,CN(CC1CC1)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,6.0,-15026.47767520254,-3674.928604787432
CHEMBL4739695,CHEMBL5077183,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]ccc3c2)[C@@H](O)[C@H]1O,6.0,14073.331102393846,4591.263038449278
CHEMBL4739695,CHEMBL5076839,CCCNc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,6.0,-7343.738839617511,4830.5977918738845
CHEMBL4739695,CHEMBL5088095,CN(C)Cc1cccc(OC[C@H]2O[C@@H](n3cc(Br)c4c(N)ncnc43)[C@@H](F)[C@@H]2O)c1,6.0,13316.31511799389,-2871.1642164250775
CHEMBL4739695,CHEMBL5088981,CNc1ccc2ccc(OCc3cc(-n4cc(Cl)c5c(N)ncnc54)ncn3)cc2n1,6.0,26068.13006471516,-4871.449088016218
CHEMBL4739695,CHEMBL5088886,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccnc2)[C@@H](O)[C@H]1O,6.0,24211.296772469297,4316.43320021166
CHEMBL4739695,CHEMBL5088838,CN(CCO)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,6.0,-9309.042984834154,-3953.9758281475474
CHEMBL4739695,CHEMBL5076310,Cc1cn([C@@H]2O[C@H](COc3ccc4ccc(N)nc4c3)[C@@H](O)[C@H]2O)c2ncnc(N)c12,6.0,13048.006579837805,402.70851955689625
CHEMBL4739695,CHEMBL5076311,CCc1cc(NCCOC)c2c(F)cc(OCc3cncc(-n4cc(C5CCCO5)c5c(N)ncnc54)n3)cc2n1,6.0,-24923.69636437752,-4993.338018644429
CHEMBL4739695,CHEMBL5076338,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccccn2)[C@@H](O)[C@H]1O,6.0,24591.3927958485,4075.7528661456777
CHEMBL4739695,CHEMBL5088646,CNc1ccc2ccc(OCc3ncc(-n4cc(Cl)c5c(N)ncnc54)s3)cc2n1.O=C(O)C(F)(F)F,6.0,31230.88819435241,-6114.035899753019
CHEMBL4739695,CHEMBL5088620,Nc1cc(OCc2cncc(-n3ccc4c(N)ncnc43)c2)ccc1C(=O)N1CCNCC1,6.0,10635.494138914739,401.3790518312537
CHEMBL4739695,CHEMBL5087119,Nc1ccc2ccc(NC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,6.0,11459.882786194745,3922.134642971719
CHEMBL4739695,CHEMBL5076363,Cn1ccc(-c2cn(-c3cncc(CNC(=O)Nc4cccc(N5CCC5)n4)c3)c3ncnc(N)c23)n1,6.0,-1797.467852239429,-4556.587756112522
CHEMBL4739695,CHEMBL5076470,Cn1ccc(-c2cn(-c3cncc(COC(=O)Nc4cccc(N5CCC5)n4)c3)c3ncnc(N)c23)n1,6.0,831.0004002918367,-5403.36627747532
CHEMBL4739695,CHEMBL5085824,Cc1nc(N)c2ccn([C@@H]3C[C@H](CCc4ccc5ccc(N)nc5c4)[C@@H](O)[C@H]3O)c2n1,6.0,1470.5356259016937,3983.2415902224025
CHEMBL4739695,CHEMBL5087920,CNc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,6.0,3021.99703115117,4429.425691586777
CHEMBL4739695,CHEMBL5087741,Cc1cc2c(N)ncnc2n1[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,6.0,-578.2103482504344,4436.006070920551
CHEMBL4739695,CHEMBL5076575,Nc1ccc2ccc(OCc3cccc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,6.0,26105.83235719136,-4527.096543161594
CHEMBL4739695,CHEMBL5087288,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cccnc3n2)[C@@H](O)[C@H]1O,6.0,14462.753656952578,3604.8294151823097
CHEMBL4739695,CHEMBL5087240,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cn[nH]c3c2)[C@@H](O)[C@H]1O,6.0,15506.243621303624,4423.909077442812
CHEMBL4739695,CHEMBL5077342,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCOCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-13844.047335856494,-6482.341363682074
CHEMBL4739695,CHEMBL5085314,Cn1ccc(-c2cn(-c3cncc(COc4ccc(-c5ncco5)c(N)c4)c3)c3ncnc(N)c23)n1,6.0,4381.129028086086,-6412.367195046105
CHEMBL4739695,CHEMBL5079074,Cc1cc2c(N)ncnc2n1[C@@H]1C[C@H](CCc2ccc3nc(N)ccc3c2)[C@@H](O)[C@H]1O,6.0,-261.7788107667865,4475.289440348125
CHEMBL4739695,CHEMBL5082320,Nc1ncnc2c1ccn2-c1cncc(COc2ccc3c(=O)cc[nH]c3c2)c1,6.0,33477.01963815019,-3216.392267935748
CHEMBL4739695,CHEMBL5079435,Cn1ccc(-c2cn(-c3cncc(CS(=O)(=O)c4ccc5ccc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-16575.525165328712,-8959.388160309827
CHEMBL4739695,CHEMBL5081771,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]cnc3c2)[C@@H](O)[C@H]1O,6.0,15680.443203923038,4202.275584918883
CHEMBL4739695,CHEMBL5081723,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cnc3cccnc3c2)[C@@H](O)[C@H]1O,6.0,14075.418772868334,3744.0897832590254
CHEMBL4739695,CHEMBL5081721,CNc1ccc2ccc(OCc3cncc(-n4ccc5c(N)nc(N(C)C)nc54)c3)cc2n1,6.0,9970.419647720768,-2245.865409234903
CHEMBL4739695,CHEMBL5081716,CNc1ccc2ccc(OCc3cc(-n4cc(Cl)c5c(N)ncnc54)ccc3OC)cc2n1,6.0,11652.62857185413,-5697.5199922987895
CHEMBL4739695,CHEMBL5081540,O[C@@H]1[C@@H](CCc2ccc3[nH]ncc3c2)C[C@@H](n2ccc3c(NCCc4ccccc4)ncnc32)[C@@H]1O,6.0,-13312.412651945628,4587.546167903965
CHEMBL4739695,CHEMBL5081399,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cc(C#Cc4ccccc4)cnc3c2)[C@@H](O)[C@H]1O,6.0,-8992.767884876816,1345.8603897078874
CHEMBL4739695,CHEMBL5081211,COc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)n1,6.0,17545.620190741778,3800.3119005742483
CHEMBL4739695,CHEMBL5079987,Cn1ccc(-c2cn(-c3cncc(COc4cc(F)ccc4C(=O)NC4CCOCC4)c3)c3ncnc(N)c23)n1,6.0,-17662.36962938696,-5850.28199841081
CHEMBL4739695,CHEMBL5081722,Cn1ccnc1-c1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Br)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,6.0,2260.436388241708,-7083.638821251005
CHEMBL4739695,CHEMBL5085741,CN(C[C@H]1C[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O)c1ccc2ccc(N)nc2c1,6.0,1233.4417130803479,3906.06353745146
CHEMBL4739695,CHEMBL5083043,Cn1ccc(-c2cn([C@@H]3O[C@H](COc4ccc5cnc(C(=O)N6CCC6)nc5c4)[C@@H](O)[C@@H]3F)c3ncnc(N)c23)n1,6.0,-18130.359589245712,-6055.53588281857
CHEMBL4739695,CHEMBL5085696,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccc(NC(=O)C3CC3)c2)[C@@H](O)[C@H]1O,6.0,1998.7245040297696,3956.5037155297805
CHEMBL4739695,CHEMBL5085529,Cc1cc2c(NCCc3ccccc3)ncnc2n1[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,6.0,-30630.714241631675,4618.600784798652
CHEMBL4739695,CHEMBL5085457,CNC(=O)Nc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1,6.0,5992.3623026767145,4261.435777195786
CHEMBL4739695,CHEMBL5085423,Nc1ncnc2c1c(Cl)cn2-c1cccc(COc2ccc3ccc(N4CCCC4)nc3c2)c1,6.0,7991.634585803346,-3239.5483652146304
CHEMBL4739695,CHEMBL5085338,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3scnc3c2)[C@@H](O)[C@H]1O,6.0,16275.12005185104,2669.7057771921764
CHEMBL4739695,CHEMBL5077782,C=CC(=O)N(CCC(=O)O)c1nc(N)c2ccn(-c3cncc(COc4ccc5ccc(NC)nc5c4)c3)c2n1,6.0,-12895.69701388208,-6823.554614715328
CHEMBL4739695,CHEMBL5082485,Cn1ccc(-c2cn(-c3cncc(CCc4ccc5cc(Br)c(N)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-1697.2399832325937,-7860.602637519248
CHEMBL4739695,CHEMBL5078225,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,6.0,8209.627196969823,461.1578130388741
CHEMBL4739695,CHEMBL5084493,Cn1ccc(-c2cn(-c3cncc(C[S+]([O-])c4ccc5ccc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-12108.449416314024,-8444.61347540907
CHEMBL4739695,CHEMBL5084486,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3c(OCc4ccccc4)ccnc3c2)[C@@H](O)[C@H]1O,6.0,-14950.541509416376,2458.1386839545416
CHEMBL4739695,CHEMBL5084196,Nc1cccc2ccc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc12,6.0,5891.466108168251,5266.767821848549
CHEMBL4739695,CHEMBL5078311,NC(=O)Nc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1,6.0,10584.811035531387,4267.545137081039
CHEMBL4739695,CHEMBL5084151,Nc1ccc2ccc(OC[C@H]3O[C@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,6.0,20464.20722896233,133.5461148289453
CHEMBL4739695,CHEMBL5078339,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]ncc3c2)[C@@H](O)[C@H]1O,6.0,15493.252709519296,4334.7046137292455
CHEMBL4739695,CHEMBL5083521,Nc1cc(OCc2cncc(-n3cc(Br)c4c(N)ncnc43)c2)ccc1C(=O)N1CCNCC1,6.0,7055.5130818693715,-4476.7243198271435
CHEMBL4739695,CHEMBL5075926,CNc1nc2cc(OC[C@H]3O[C@@H](n4cc(-n5ccc(C)n5)c5c(N)ncnc54)C[C@@H]3O)ccc2cc1F,6.0,-7070.835739182207,-3336.146421778805
CHEMBL4739695,CHEMBL5080297,Cn1ccc(-c2cn(-c3cncc(COc4ccc5cnc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-4266.255952334026,-6430.5828055731945
CHEMBL4739695,CHEMBL5093675,Cc1cn2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,6.0,10862.580448522132,4830.5090661909335
CHEMBL4739695,CHEMBL5071941,Cc1cn([C@@H]2O[C@H](COc3ccc4ccc(NCC5CC5)nc4c3)[C@@H](O)[C@H]2O)c2ncnc(N)c12,6.0,-3538.176351161092,954.8868841585753
CHEMBL4739695,CHEMBL5093386,CCc1cc(N2CCC2)nc2cc(F)cc(OCc3cncc(-n4cc(C5CCCO5)c5c(N)ncnc54)c3)c12,6.0,-28770.923151619525,-6560.921937518071
CHEMBL4739695,CHEMBL5092535,Cn1ccc(-c2cn(-c3cncc(COc4ccc(C(=O)N5CCOCC5)c(N)c4)c3)c3ncnc(N)c23)n1,6.0,-12379.103515849285,-4075.093584109421
CHEMBL4739695,CHEMBL5091967,CN(C)CCNC(=O)c1ccc(OCc2cncc(-n3ccc4c(N)ncnc43)c2)cc1N,6.0,11306.74027235203,1557.4247922951706
CHEMBL4739695,CHEMBL5073796,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccc(=O)[nH]2)[C@@H](O)[C@H]1O,6.0,23591.256834184598,3364.274821862012
CHEMBL4739695,CHEMBL5091809,CN(C)CCNC(=O)c1ccc(OCc2cncc(-n3cc(Br)c4c(N)ncnc43)c2)cc1N,6.0,7713.208104124422,-3305.538254459807
CHEMBL4739695,CHEMBL5091756,COc1ccccc1-c1cn(-c2cncc(COc3ccc4ccc(N5CCC5)nc4c3)c2)c2ncnc(N)c12,6.0,-17450.54938203566,-7650.9605941721065
CHEMBL4739695,CHEMBL5091703,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cc[nH]c3c2)[C@@H](O)[C@H]1O,6.0,14088.760729845015,4672.807747780681
CHEMBL4739695,CHEMBL5091497,Nc1ccc2cc(OC[C@H]3C[C@@H](n4ccc5c(NCCc6ccccc6)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,6.0,-14304.477417794164,2781.2038108366287
CHEMBL4739695,CHEMBL5091449,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3c(OCC4CC4)ccnc3c2)[C@@H](O)[C@H]1O,6.0,-8316.594210470825,3294.8628982850723
CHEMBL4739695,CHEMBL5071603,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-11161.722161454003,-6422.953299684559
CHEMBL4739695,CHEMBL5093746,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,6.0,-5579.0098637728015,-7361.413247315025
CHEMBL4739695,CHEMBL5094060,Nc1nc2cc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)ccc2cc1Br,6.0,28406.233318198054,-5811.7589748666705
CHEMBL4739695,CHEMBL5094620,Nc1cc(OC[C@H]2O[C@@H](n3ccc4c(N)ncnc43)[C@@H](F)[C@@H]2O)ccc1C(=O)N1CCNCC1,6.0,1872.8567906732985,2361.891067071133
CHEMBL4739695,CHEMBL5094107,CNc1ccc2ccc(OCc3cncc(-n4ccc5c(N)nc(NC)nc54)c3)cc2n1,6.0,16176.14890121718,-2920.6866605273917
CHEMBL4739695,CHEMBL5071189,COCCN(C)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,6.0,-14166.340521069682,-3689.1016996836115
CHEMBL4739695,CHEMBL5074710,Nc1ccc2cc(CC[C@H]3C[C@@H](n4ccc5c(NCCc6ccccc6)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,6.0,-20265.4957998466,4742.227817402672
CHEMBL4739695,CHEMBL5073199,CCc1nc2cc(OC[C@H]3O[C@@H](n4cc(-c5ccn(C)n5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)ccc2o1,6.0,-3988.6387560066337,-5067.844067398207
CHEMBL4739695,CHEMBL5075585,Cn1ccc(-c2cn(-c3cncc(CNC(=O)Cc4cccc(N5CCC5)n4)c3)c3ncnc(N)c23)n1,6.0,-4459.163741450865,-4257.656503321509
CHEMBL4739695,CHEMBL5090213,Cn1ccc(-c2cn(-c3cncc(COC(=O)Nc4cccc(Br)n4)c3)c3ncnc(N)c23)n1,6.0,13063.060758280266,-9892.33744017824
CHEMBL4739695,CHEMBL5090276,CNc1ccc2cnc(OC[C@H]3O[C@@H](n4cc(Br)c5c(N)ncnc54)[C@H](O)[C@@H]3O)nc2n1,6.0,16742.33800055263,-5758.495288051193
CHEMBL4739695,CHEMBL5074737,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]c(=O)[nH]c3c2)[C@@H](O)[C@H]1O,6.0,14860.454499195872,3606.025376579217
CHEMBL4739695,CHEMBL5075349,CNc1ccc2ccc(OCc3nnc(-n4cc(Cl)c5c(N)ncnc54)s3)cc2n1,6.0,33629.8960125304,-6204.606795729918
CHEMBL4739695,CHEMBL5090036,Cl.Nc1ncnc2c1c(Cl)cn2-c1csc(COc2ccc3ccc(N4CCCC4)nc3c2)n1,6.0,17934.2525977861,-4984.6420447066275
CHEMBL4739695,CHEMBL5090414,C=CC(=O)Nc1nc(N)c2ccn(-c3cncc(COc4ccc5ccc(NC)nc5c4)c3)c2n1,6.0,9454.8384272913,-4830.577375586963
CHEMBL4739695,CHEMBL5075149,CN(Cc1cncc(-n2cc(-c3ccn(C)n3)c3c(N)ncnc32)c1)CC1CC1,6.0,12285.949294999165,-1489.939788418419
CHEMBL4739695,CHEMBL5090434,CNc1ccc2ccc(CN(C)c3cccc(-n4cc(Br)c5c(N)ncnc54)c3)cc2n1,6.0,7647.45891259518,-6103.25023102709
CHEMBL4739695,CHEMBL5091152,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4ccc5c(N)nc(C(=O)OC)nc54)[C@@H](F)[C@@H]3O)cc2n1,6.0,3810.731099625696,-3235.981052476666
CHEMBL4739695,CHEMBL5091056,Nc1ncnc2c1c(Cl)cn2-c1nnc(COc2ccc3ccc(N4CCCC4)nc3c2)s1,6.0,20357.530706178895,-4976.8066176347465
CHEMBL4739695,CHEMBL5089173,Nc1ccc2ccc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2c1,6.0,6422.501385174995,5185.413523383983
CHEMBL4739695,CHEMBL5089291,CC1COc2ccc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2N1,6.0,2560.1157696113196,-3613.260607254098
CHEMBL4739695,CHEMBL5075630,CCc1cc(N2CCC2)nc2cc(OCc3cncc(-n4cc(C5CCCO5)c5c(N)ncnc54)c3)cc(F)c12,6.0,-24054.387103748322,-4568.3614987797
CHEMBL4739695,CHEMBL5090815,Nc1ncnc2c1c(C1CCCO1)cn2-c1cncc(COc2cnc3ccc(N4CCC4)nc3c2)c1,6.0,-5445.697993197656,-3968.149180587813
CHEMBL4739695,CHEMBL5075701,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cncnc3c2)[C@@H](O)[C@H]1O,6.0,13236.559883341708,3958.064350310643
CHEMBL4739695,CHEMBL5075659,Cc1cc2c(N)ncnc2n1[C@@H]1C[C@H](COc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,6.0,5707.565932176016,2579.6741342029145
CHEMBL4739695,CHEMBL5074978,Nc1cc2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2cn1,6.0,7849.533394745668,4583.41495351878
CHEMBL4739695,CHEMBL5081806,CNc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)CC(=O)N3C)ncn1,5.823908740944319,-34633.09820208232,19163.93861599808
CHEMBL4739695,CHEMBL5083959,CNc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)C(=O)N3)ncn1,5.7447274948966935,-16606.257470147088,17187.150981536965
CHEMBL4739695,CHEMBL5092569,CC1(C)CCN(Cc2ccc(C(=O)NC3CCN(c4cc(NCc5ccccc5)ncn4)CC3)cn2)CC1,5.443697499232713,-20394.253195339916,14844.261450109281
CHEMBL4739695,CHEMBL5072742,CC1(C)CCN(Cc2ccc(N3CC(=O)NC4(CCN(c5ccnc6[nH]ccc56)CC4)C3)cc2)CC1,5.346787486224656,-28916.482655734944,17075.792674749428
CHEMBL4739695,CHEMBL5091996,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)cn3)CC2)ncn1,5.337242168318426,-6762.195497114099,17743.46445452456
CHEMBL4739695,CHEMBL5094929,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)cc3)CC2)ncn1,5.301029995663981,-10098.11217304607,17857.64498439644
CHEMBL4739695,CHEMBL5078612,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)nc3)CC2)ncn1,5.236572006437063,-7085.075217289217,17617.86394496393
CHEMBL4739695,CHEMBL5081407,CNc1cc(N2CCCC(O)(CNC(=O)c3ccc(CN4CCC(C)(C)CC4)cc3)C2)ncn1,5.154901959985743,-15911.874332124064,15667.419472419373
CHEMBL4739695,CHEMBL5270921,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCCCCN2CCCC2)[C@@H](O)[C@H]1O,5.060480747381382,14969.95300221184,6769.92128879039
CHEMBL4739695,CHEMBL5286034,CC1(C)CCN(Cc2ccc(C(=O)NC[C@@]3(O)CCCN(c4cc(NCc5ccccc5)ncn4)C3)c(O)c2)CC1,4.552841968657781,-37851.46481811304,14701.200909531524
CHEMBL4739695,CHEMBL5288865,O=C(NCc1ccc(N2CCCC2=O)cc1)c1cc(=O)c2ccccc2o1,4.286509456906058,36696.55719884484,-145.70044231638562
CHEMBL4739695,CHEMBL5282296,CN1CCC(NC(=O)[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CC1,4.187086643357144,20371.475651413213,5459.916147810094
CHEMBL4739695,CHEMBL5276433,CNC1CCC(O)(Cn2cnc3c(N)ncnc32)C(O)C1,4.008773924307505,38004.02312318852,8052.8119613763965
CHEMBL4739695,CHEMBL5281978,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCC2CCNCC2)[C@@H](O)[C@H]1O,3.6020599913279625,21927.101134200646,5224.631552471965
CHEMBL4739695,CHEMBL5286336,Nc1ncnc2c1ncn2C[C@H]1OC[C@@H](N)[C@H](O)[C@@H]1O,3.6020599913279625,49120.276265970744,4336.627414903002
CHEMBL4739695,CHEMBL5281651,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCCCNC(=O)c2ccccn2)[C@@H](O)[C@H]1O,3.478861916295964,16721.832153031963,1220.658125911427
CHEMBL4739695,CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.305394801066431,55781.255033396155,1563.9177644211675
